stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PG104,,PG104-Almirante Latorre / Esq. Celanova,-33.5593071745662,-70.6460946547619,
PG105,,PG105-Almirante Latorre / Esq. Venancia Leiva,-33.5564817694364,-70.645487405344,
PG106,,PG106-Venancia Leiva / Esq. El Nogal,-33.556879321665,-70.6420395205098,
PG107,,PG107-Venancia Leiva / Esq. P. Aguirre Cerda,-33.5574444856005,-70.6377772215575,
PG108,,PG108-Venancia Leiva / Esq. La Pradera,-33.5576967026309,-70.6360284005051,
PG109,,PG109-Venancia Leiva / Esq. El Bosque,-33.5579226541092,-70.6343544738948,
PG110,,PG110-Venancia Leiva / Esq. Av. Santa Rosa,-33.5581059939964,-70.6330373482469,
PE63,,PE63-Parada 2 / Paradero 30 Santa Rosa,-33.5563341244905,-70.631315067573,
PE71,,PE71-Parada 2 / Hospital Padre Hurtado,-33.5530292826563,-70.6320435115717,
PE112,,PE112-Parada 2 / Paradero 28 Santa Rosa,-33.5497227044157,-70.6327664874955,
PE113,,PE113-Parada 2 / Paradero 26 Santa Rosa,-33.545589829462,-70.6335750996127,
PE114,,PE114-Parada 4 / (M) Santa Rosa,-33.5431243862226,-70.6339756384202,
PE66,,PE66-Parada 4 / Paradero 23 Santa Rosa,-33.5379114662278,-70.6343492038382,
PE67,,PE67-Parada 2 / Paradero 22 Santa Rosa,-33.5338723995033,-70.6345413127575,
PE68,,PE68-Parada 4 / Paradero 20 Santa Rosa,-33.5291709041169,-70.6353164054674,
PE69,,PE69-Parada 4 / Paradero 19 Santa Rosa,-33.5262614375385,-70.63567294453,
PE70,,PE70-Parada 4 / Paradero 18 Santa Rosa,-33.5216265195991,-70.6361864670544,
PH150,,PH150-Parada 4 / Paradero 16 Santa Rosa,-33.5173291212822,-70.6366815404575,
PH151,,PH151-Parada 4 / Paradero 14 Santa Rosa,-33.5133533706629,-70.6371309573684,
PH152,,PH152-Parada 4 / Paradero 13 Santa Rosa,-33.5103707113462,-70.6377702240848,
PH153,,PH153-Parada 1 / Departamental - Santa Rosa,-33.5065230994622,-70.6385535469359,
PH154,,PH154-Parada 2 / Paradero 11 Santa Rosa,-33.5018231455366,-70.6390053373235,
PH155,,PH155-Parada 2 / Paradero 9 1/2 Santa Rosa,-33.4970981747771,-70.6395072083306,
PH156,,PH156-Parada 2 / Paradero 9 Santa Rosa,-33.4945762014827,-70.639815934362,
PH157,,PH157-Parada 2 / Paradero 8 Santa Rosa,-33.4913723844416,-70.6402657007703,
PH158,,PH158-Parada 4 / Paradero 6 Santa Rosa,-33.4874073787059,-70.6407871831454,
PH159,,PH159-Parada 2 / Hospital Trudeau,-33.4835153847849,-70.6413110793748,
PH160,,PH160-Parada 2 / Paradero 3 Santa Rosa,-33.4802018484652,-70.6416693581344,
PH161,,PH161-Parada 2 / (M) Bio Bío,-33.4779317165805,-70.6416878698693,
PA100,,PA100-Parada 2 / Persa Biobío,-33.474047949325,-70.6419309800054,
PA101,,PA101-Parada 2 / Franklin - Santa Rosa,-33.4719831823851,-70.6420362224904,
PA102,,PA102-Parada 2 / Sargento Aldea - Santa Rosa,-33.4686131346202,-70.6422352020632,
PA103,,PA103-Parada 2 / Miguel León Prado - Santa Rosa,-33.4646374253241,-70.6424066063134,
PA104,,PA104-Parada 2 / Hospital Sn. Borja Arriarán,-33.4608826434856,-70.6428511547462,
PA105,,PA105-Parada 2 / Colegio María Auxiliadora,-33.4576576115917,-70.6432669357035,
PA106,,PA106-Parada 2 / Colegio Santa María,-33.4521093552259,-70.644099304676,
PA107,,PA107-Parada 2 / Cóndor - Santa Rosa,-33.4498542369164,-70.6444806072513,
PA108,,PA108-Parada 4 / Eleuterio Ramírez - Santa Rosa,-33.4469389363146,-70.6450688842186,
PA109,,PA109-Parada 8 / (M) Santa Lucía,-33.4433856495205,-70.6460258815886,
PA111,,PA111-Parada 2 / Iglesia La Merced,-33.4383322650868,-70.6469415493585,
PA112,,PA112-Parada 2 / Casa De Los Velasco,-33.4359892525063,-70.6472855763531,
PA113,,PA113-Parada 3 / Mercado Central,-33.4337777154914,-70.6477794301846,
PB159,,PB159-Parada 4 / Recoleta Franciscana,-33.4318117823148,-70.647640087971,
PB161,,PB161-Parada / (M) Patronato,-33.4288907437157,-70.6466921818555,
PB162,,PB162-Parada / Clínica Dávila,-33.4273991021149,-70.6462865000215,
PB163,,PB163-Avenida Recoleta / Esq. Dominica,-33.4255523098,-70.6457321631147,
PB319,,PB319-Parada 2 / (M) Cerro Blanco,-33.4225015494266,-70.6448400261409,
PB320,,PB320-Avenida Recoleta / Esq. El Salto Chico,-33.4183592877202,-70.643764994879,
PB321,,PB321-Avenida Recoleta / Esq. Unión,-33.4168866622288,-70.6436243250409,
PB322,,PB322-Parada 2 / (M) Cementerios,-33.4135117634275,-70.6434392180336,
PB323,,PB323-Avenida Recoleta / Esq. Doctor Ostornol,-33.4108366683152,-70.6433232288297,
PB324,,PB324-Avenida Recoleta / Esq. Avenida México,-33.4085720306806,-70.6431977759843,
PB325,,PB325-Parada 2 / (M) Einstein,-33.4060816766649,-70.643091737665,
PB326,,PB326-Avenida Recoleta / Esq. Av. J. M. Caro,-33.4035128922763,-70.6429154172086,
PB327,,PB327-Avenida Recoleta / Esq. Muñoz Gamero,-33.4012350156678,-70.6428359782358,
PB1729,,PB1729-Avenida Recoleta / Esq. Estadio,-33.3986934087893,-70.6427182519935,
PB328,,PB328-Parada 2 / (M) Dorsal,-33.3973667692836,-70.6426535036767,
PB329,,PB329-Avenida Recoleta / Esq. Ortiz De Rozas,-33.3942356366993,-70.6425150245254,
PB330,,PB330-Parada 2 / (M) Zapadores,-33.3915350539324,-70.6423481068159,
PB331,,PB331-Avenida Recoleta / Esq. Alfredo Rosende,-33.3888632541238,-70.6422548477369,
PB332,,PB332-Avenida Recoleta / Esq. Adela Martínez,-33.3862921403798,-70.6416410331157,
PB333,,PB333-Avenida Recoleta / Esq. Los Cardenales,-33.3839697297705,-70.6405653861676,
PB334,,PB334-Avenida Recoleta / Esq. Av.Pdte. S.Allende,-33.3809137506502,-70.6394491551367,
PA115,,PA115-Parada 6 / (M) Santa Lucía,-33.443315194099,-70.6458986914109,
PA116,,PA116-Carmen / Esq. Sara Del Campo,-33.44417405855,-70.6430900462918,
PA117,,PA117-Carmen / Esq. Marín,-33.4473351699299,-70.6423944716754,
PA118,,PA118-Carmen / Esq. Santa Isabel,-33.4496748620839,-70.641687674261,
PA119,,PA119-Carmen / Esq. Av. 10 De Julio,-33.4524810594363,-70.6408928050651,
PA120,,PA120-Carmen / Esq. Coquimbo,-33.4543429105558,-70.6404480487459,
PA121,,PA121-Carmen / Esq. Av. Manuel A. Matta,-33.4571182791461,-70.6397332147476,
PA122,,PA122-Carmen / Esq. Santa Elvira,-33.4604508907362,-70.6388200965708,
PA123,,PA123-Carmen / Esq. M. León Prado,-33.4633081061292,-70.6380529101496,
PA124,,PA124-Carmen / Esq. Maule,-33.4658991224442,-70.6373656750398,
PA125,,PA125-Carmen / Esq. Ñuble,-33.4682385941246,-70.6367414627478,
PA126,,PA126-Carmen / Esq. Franklin,-33.4721779215662,-70.6357061001409,
PH162,,PH162-Carmen / Esq. Pintor Cicarelli,-33.4763081888409,-70.6346204313535,
PH163,,PH163-Carmen / Esq. Isabel Riquelme,-33.4784320296177,-70.6340705926519,
PH172,,PH172-Av. Las Industrias / Esq. Sierra Bella,-33.4801000055106,-70.632734094757,
PH164,,PH164-Parada 1 / Estadio San Joaquín,-33.4849322733193,-70.6294270979829,
PH165,,PH165-Av. Las Industrias / Esq. Francis Drake,-33.4871311029973,-70.629550080136,
PH166,,PH166-Av. Las Industrias / Esq. Alc. P. Alarcón,-33.4900913709868,-70.6293762860929,
PH167,,PH167-Av. Las Industrias / Esq. Industria,-33.4931770876549,-70.6291951475403,
PH168,,PH168-Av. Las Industrias / Esq. Av.Pdte. S.Allende,-33.4955949882165,-70.6285698662737,
PH169,,PH169-Av. Las Industrias / Esq. Ureta Cox,-33.4996313747145,-70.6276917571425,
PH170,,PH170-Av. Las Industrias / Esq. Pirámide,-33.5028677264617,-70.6270278896352,
PH171,,PH171-Parada 3 / Departamental - Las Industrias,-33.507028494234,-70.6261541295655,
PH1451,,PH1451-Av. Las Industrias / Esq. Varas Mena,-33.5113900079283,-70.6251699322676,
PH173,,PH173-Av. Las Industrias / Esq. Avenida Lo Ovalle,-33.5161181789988,-70.6242829353101,
PE72,,PE72-Parada 1 / Consultorio Padre Esteban Gumucio,-33.5196286851757,-70.6235485971648,
PE73,,PE73-Av. Las Industrias / Esq. Calle I,-33.5220008489966,-70.6231762457123,
PE1347,,PE1347-La Serena / Esq. La Victoria,-33.5257099932952,-70.6248962042017,
PE1348,,PE1348-Linares / Esq. Petorca,-33.527461464359,-70.6239243470115,
PE75,,PE75-Linares / Esq. Quilpué,-33.5273091175013,-70.622132992565,
PE76,,PE76-Linares / Esq. Lota,-33.5270912313124,-70.6196975938983,
PE77,,PE77-Linares / Esq. Coronel,-33.5268669291591,-70.6172663939182,
PE78,,PE78-Linares / Esq. Cañete,-33.5265570401862,-70.6136502581221,
PE79,,PE79-Linares / Esq. Punta Arenas,-33.5262339875624,-70.6100672810572,
PE1352,,PE1352-Punta Arenas / Esq. Combarbalá,-33.5276047100081,-70.6099322511397,
PE80,,PE80-Parada / Hogar De María,-33.5298101355424,-70.6076773978189,
PE81,,PE81-Avenida Santa Raquel / Esq. Carahue,-33.5332914185771,-70.6034204774522,
PE82,,PE82-Avenida Santa Raquel / Esq. Rojas Magallanes,-33.5351186520767,-70.603478986156,
PE83,,PE83-Avenida Santa Raquel / Esq. Dr. Sótero Del Rio,-33.5388593839798,-70.6035502250889,
PE84,,PE84-Avenida Santa Raquel / Esq. Las Gardenias,-33.542138938875,-70.6035784950549,
PE85,,PE85-Avenida Santa Raquel / Esq. Avenida Trinidad,-33.5466066600664,-70.6037095004468,
PE86,,PE86-Avenida Santa Raquel / Esq. José Miguel Carrera,-33.5500401917281,-70.6029210011478,
PE87,,PE87-Avenida Santa Raquel / Esq. Sn. José De La Estrella,-33.5535676300461,-70.6020533968175,
PE1320,,PE1320-Avenida Santa Raquel / Esq. Jaspe,-33.5562430272087,-70.6014500565912,
PE88,,PE88-Avenida Santa Raquel / Esq. Gral. Arriagada,-33.5584980634752,-70.6012730197699,
PE89,,PE89-Avenida Santa Raquel / Esq. María Elena,-33.5620113478417,-70.6003134548648,
PE90,,PE90-Avenida Santa Raquel / Esq. Rafael Matus,-33.5650071411696,-70.5984350866993,
PF51,,PF51-Parada / Condominio Valle Verde,-33.5681301660008,-70.5980143358421,
PF52,,PF52-Parada / Escuela Gabriela,-33.5709334844375,-70.5986057286157,
PF53,,PF53-Av. Ejército Libertador / Esq. Omar Herrera G.,-33.5730399355565,-70.599526903739,
PF54,,PF54-Av. Ejército Libertador / Esq. Pedro Núñez F.,-33.5759383067513,-70.5989048624533,
PF55,,PF55-Av. Ejército Libertador / Esq. Pedro Núñez F.,-33.5779908634666,-70.598484823975,
PF56,,PF56-Av. Ejército Libertador / Esq. Avenida Gabriela,-33.5809705894547,-70.5977079905347,
PF57,,PF57-Av. Ejército Libertador / Esq. Ángel Pimentel,-33.5833641458325,-70.5974881324452,
PF58,,PF58-Av. Ejército Libertador / Esq. Psje.Ob. Oscar Romero,-33.5854231445048,-70.5971274124663,
PF59,,PF59-Av. Ejército Libertador / Esq. Luis Matte Larraín,-33.5875017266277,-70.5967864335403,
PF60,,PF60-Parada / Consultorio Laura Vicuña,-33.5901224400245,-70.5962948734516,
PF62,,PF62-Av. Ejército Libertador / Esq. Luis Matte Larraín,-33.5878111025214,-70.5964333194032,
PF63,,PF63-Av. Ejército Libertador / Esq. Puquios,-33.5852705224699,-70.5968649247255,
PF843,,PF843-Av. Ejército Libertador / Esq. Pasaje Chacabuco,-33.5833107840162,-70.5972210148796,
PF64,,PF64-Av. Ejército Libertador / Esq. Avenida Gabriela,-33.5816863284878,-70.5973128315844,
PF65,,PF65-Av. Ejército Libertador / Esq. Pedro Núñez F.,-33.5784065551376,-70.598279162939,
PF66,,PF66-Av. Ejército Libertador / Esq. Bahía Fitz Roy,-33.5756928225506,-70.5986406888026,
PF67,,PF67-Av. Ejército Libertador / Esq. Bahía Fitz Roy,-33.5731492738573,-70.5991615482037,
PF68,,PF68-Parada / Escuela Gabriela,-33.5710315270783,-70.5982768010656,
PF69,,PF69-Parada / Condominio Valle Verde,-33.5682707041909,-70.5977465285936,
PE91,,PE91-Avenida Santa Raquel / Esq. Rafael Matus,-33.565389243516,-70.598386112077,
PE92,,PE92-Avenida Santa Raquel / Esq. María Elena,-33.5624619618421,-70.5997788565505,
PE1384,,PE1384-Avenida Santa Raquel / Esq. Gral. Arriagada,-33.5589725078811,-70.6009877116623,
PE93,,PE93-Avenida Santa Raquel / Esq. Pasaje Bach,-33.5571978829308,-70.6010454428146,
PE94,,PE94-Avenida Santa Raquel / Esq. Sn. José De La Estrella,-33.5542117919285,-70.6016850728919,
PE95,,PE95-Avenida Santa Raquel / Esq. José Miguel Carrera,-33.5505404426727,-70.6025931223181,
PE96,,PE96-Avenida Santa Raquel / Esq. Avenida Trinidad,-33.5470847298133,-70.6034232321373,
PE97,,PE97-Avenida Santa Raquel / Esq. Santa Amalia,-33.5430302803577,-70.6034129540215,
PE222,,PE222-Avenida Santa Raquel / Esq. Pasaje El Quisco,-33.5411554537623,-70.6034084792522,
PE98,,PE98-Avenida Santa Raquel / Esq. Dr. Sótero Del Rio,-33.5393937599824,-70.6033727113363,
PE99,,PE99-Avenida Santa Raquel / Esq. Rojas Magallanes,-33.535762261911,-70.6032927269064,
PE100,,PE100-Avenida Santa Raquel / Esq. Pasaje Lonquimay,-33.5330622460757,-70.6032202609815,
PE101,,PE101-Parada / Hogar De María,-33.5296723039254,-70.6075273251788,
PE661,,PE661-Santa Julia / Esq. Punta Arenas,-33.5284470575434,-70.6093050263848,
PE1349,,PE1349-Linares / Esq. Calbuco,-33.5261902662672,-70.6105854657615,
PE103,,PE103-Linares / Esq. Cañete,-33.5263985253893,-70.6129431152751,
PE104,,PE104-Linares / Esq. Coronel,-33.5267289632579,-70.6167136013567,
PE105,,PE105-Linares / Esq. Lota,-33.5269375687648,-70.6191735762225,
PE106,,PE106-Linares / Esq. Quilpué,-33.5271590594575,-70.621541200713,
PE107,,PE107-Linares / Esq. La Serena,-33.5273831182109,-70.624053170802,
PE108,,PE108-La Serena / Esq. Yungay,-33.5245563550984,-70.6251868757456,
PE109,,PE109-Av. Las Industrias / Esq. 28 Oriente,-33.5229676807054,-70.6229638945934,
PE110,,PE110-Parada 2 / Consultorio Padre Esteban Gumucio,-33.5200454550387,-70.6234013442555,
PE111,,PE111-Av. Las Industrias / Esq. Avenida Lo Ovalle,-33.5165971967481,-70.6239279881604,
PH50,,PH50-Av. Las Industrias / Esq. Varas Mena,-33.5119949201975,-70.6249799247235,
PH51,,PH51-Parada 2 / Departamental - Las Industrias,-33.5080784659102,-70.6258605039386,
PH174,,PH174-Av. Las Industrias / Esq. Pirámide,-33.5038848180487,-70.626765965457,
PH175,,PH175-Av. Las Industrias / Esq. Ureta Cox,-33.5008184780417,-70.627394279531,
PH176,,PH176-Av. Las Industrias / Esq. Av.Pdte. S.Allende,-33.4967983224254,-70.6282727160765,
PH177,,PH177-Av. Las Industrias / Esq. Comercio,-33.4940188291036,-70.6290322420512,
PH178,,PH178-Av. Las Industrias / Esq. Alc. P. Alarcón,-33.490643070608,-70.6293241952812,
PH179,,PH179-Av. Las Industrias / Esq. Francis Drake,-33.4875563520545,-70.6295128429769,
PH180,,PH180-Parada 2 / Estadio San Joaquín,-33.4849443624715,-70.6293993422177,
PH181,,PH181-Sierra Bella / Esq. Santa Corina,-33.4790755986192,-70.6310877113094,
PH182,,PH182-Sierra Bella / Esq. Pintor Cicarelli,-33.4765007432634,-70.6317830573917,
PA127,,PA127-Sierra Bella / Esq. Franklin,-33.4724727610672,-70.632841728234,
PA128,,PA128-Sierra Bella / Esq. Ñuble,-33.4684194970022,-70.6339019864054,
PA129,,PA129-Sierra Bella / Esq. Maule,-33.4659558077402,-70.6345777444289,
PA130,,PA130-Sierra Bella / Esq. M. León Prado,-33.4634995267472,-70.6352385426462,
PA131,,PA131-Sierra Bella / Esq. Santa Elvira,-33.4602718082105,-70.6361322778406,
PA132,,PA132-Sierra Bella / Esq. Av. Manuel A. Matta,-33.4573746360722,-70.6367847092287,
PA133,,PA133-Lira / Esq. Coquimbo,-33.4548450614371,-70.6373267430496,
PA134,,PA134-Lira / Esq. Av. 10 De Julio,-33.4524261395661,-70.6378891183509,
PA135,,PA135-Lira / Esq. Santa Isabel,-33.4493763125968,-70.6389000397684,
PA136,,PA136-Lira / Esq. General Jofré,-33.4461864633257,-70.639996471231,
PA137,,PA137-Curicó / Esq. San Isidro,-33.4462199014188,-70.6438676727005,
PA138,,PA138-Parada 7 / (M) Santa Lucía,-33.4436254577419,-70.6458281757578,
PA663,,PA663-Parada 1 / Eleuterio Ramírez - San Francisco,-33.4481213864689,-70.6470921616482,
PA139,,PA139-Parada 1 / Eyzaguirre - San Francisco,-33.4517542395262,-70.6467982997921,
PA140,,PA140-Parada 1 / Copiapó - San Francisco,-33.4547016750693,-70.6463709660492,
PA141,,PA141-Parada 1 / Av. Matta - San Francisco,-33.4583991753582,-70.6454876132521,
PA142,,PA142-Parada 1 / Hospital Sn. Borja Arriarán,-33.461466774371,-70.6449753309172,
PA143,,PA143-Parada 1 / Victoria - San Francisco,-33.4649073762365,-70.6445572174609,
PA144,,PA144-Parada 1 / General Gana - San Francisco,-33.4701081758712,-70.6440152198565,
PA145,,PA145-Parada 1 / Matadero Franklin,-33.4728617189916,-70.6438584689043,
PH1646,,PH1646-Parada 7 / (M) Bio Bío,-33.4770524795683,-70.6427043749918,
PH183,,PH183-Parada 3 / (M) Bio Bío,-33.4792166416776,-70.641904745308,
PH184,,PH184-Parada 1 / Paradero 3 Santa Rosa,-33.4815764544617,-70.6417200465185,
PH185,,PH185-Parada 1 / Hospital Trudeau,-33.4846902071015,-70.6413300149468,
PH186,,PH186-Parada 1 / Paradero 6 Santa Rosa,-33.4887567221405,-70.640770660651,
PH187,,PH187-Parada 1 / Paradero 8 Santa Rosa,-33.4927281810529,-70.6402385304831,
PH188,,PH188-Parada 1 / Paradero 9 Santa Rosa,-33.4960120968975,-70.6398010323749,
PH189,,PH189-Parada 1 / Paradero 9 1/2 Santa Rosa,-33.4984786161725,-70.6395257019333,
PH190,,PH190-Parada 1 / Paradero 11 Santa Rosa,-33.5032141059313,-70.63904663125,
PH191,,PH191-Parada 5 / Departamental - Santa Rosa,-33.5078575118009,-70.6385065749715,
PH192,,PH192-Parada 3 / Paradero 13 Santa Rosa,-33.5096846033881,-70.6380974828348,
PH193,,PH193-Parada 3 / Paradero 14 Santa Rosa,-33.5127681104448,-70.6374019962273,
PH194,,PH194-Parada 3 / Paradero 16 Santa Rosa,-33.5166894630152,-70.6369063503468,
PG111,,PG111-Parada 1 / Paradero 18 Santa Rosa,-33.5201237760344,-70.6365511511979,
PG112,,PG112-Parada 3 / Paradero 19 Santa Rosa,-33.5252318563229,-70.6359916518812,
PG113,,PG113-Parada 1 / Paradero 20 Santa Rosa,-33.5277933139261,-70.6356964089399,
PG114,,PG114-Parada 3 / Paradero 22 Santa Rosa,-33.532630463218,-70.634892671909,
PG115,,PG115-Parada 3 / Paradero 23 Santa Rosa,-33.5370536889776,-70.6346335074976,
PG1616,,PG1616-Parada 12 / (M) Santa Rosa,-33.5437722559709,-70.6341526098667,
PG96,,PG96-Parada 1 / Paradero 27 Santa Rosa,-33.5471919820637,-70.6333984690009,
PG117,,PG117-Parada 1 / Paradero 28 Santa Rosa,-33.5510963266636,-70.6326178490663,
PG1618,,PG1618-Parada 1 / Hospital Padre Hurtado,-33.5545963842279,-70.6318575673441,
PG1127,,PG1127-Parada 3 / Paradero 30 Santa Rosa,-33.5565995314194,-70.6314310019672,
PG99,,PG99-Parada 3 / Santo Tomás - Santa Rosa,-33.5604245231907,-70.63064873503,
PG1664,,PG1664-Parada 3 / Paradero 31 Santa Rosa,-33.5647979219398,-70.630473496437,
PG1667,,PG1667-Parada 3 / Facultad De Agronomía,-33.5687759609988,-70.6302574213587,
PG120,,PG120-Parada 3 / Facultad De Veterinaria,-33.5727717746807,-70.6299242397113,
PG1658,,PG1658-Parada 1 / Paradero 35 Santa Rosa,-33.5761060545575,-70.6296292368026,
PG174,,PG174-Parada 1 / Plaza De La Pintana,-33.5838465607703,-70.6288567637223,
PG124,,PG124-Parada 4 / Paradero 37 Santa Rosa,-33.5855676466027,-70.6273181341268,
PG125,,PG125-Parada / Paradero 3 Gabriela,-33.5851449611843,-70.6242135120263,
PG126,,PG126-Avenida Gabriela / Esq. Avenida Juanita,-33.5845419390196,-70.6197942566214,
PG127,,PG127-Parada / Colegio Nueva Nazaret,-33.5840418078927,-70.6159771282933,
PG128,,PG128-Avenida Gabriela / Esq. 4 Oriente,-33.5834457682148,-70.6118985884895,
PF70,,PF70-Avenida Gabriela / Esq. Cleopatra,-33.5826071180655,-70.6059386747006,
PF71,,PF71-Avenida Gabriela / Esq. Creta,-33.5822013263498,-70.6029498506337,
PF72,,PF72-Avenida Gabriela / Esq. De Los Metales,-33.5818344295245,-70.600085677296,
PF852,,PF852-Avenida Gabriela / Esq. Ejército Libertador,-33.5814821455202,-70.5976904836935,
PF73,,PF73-Avenida Gabriela / Esq. Los Retamos,-33.5811098366695,-70.5949566242178,
PF74,,PF74-Avenida Gabriela / Esq. J. De Dios Malebrán,-33.5808099946236,-70.5925430389741,
PF75,,PF75-Avenida Gabriela / Esq. Rimbaud,-33.5803736053901,-70.5893835373035,
PF76,,PF76-Parada / Col. Sta. María De La Cordillera,-33.5801296963621,-70.5875215792605,
PF77,,PF77-Avenida Gabriela / Esq. Calle 1,-33.5797404846559,-70.5847519371737,
PF78,,PF78-Parada 7 / Paradero 31 Av.Vicuña Mackenna,-33.5794149801053,-70.5824252235822,
PF79,,PF79-Parada 1 / Paradero 32 Av.Vicuña Mackenna,-33.5826801094458,-70.5811143020185,
PF80,,PF80-Parada 1 / Paradero 33 Av.Vicuña Mackenna,-33.5857234107743,-70.5805060822484,
PF81,,PF81-Parada / (M) Protectora De La Infancia,-33.5896189772826,-70.5797528083608,
PF83,,PF83-Parada 1 / Municipalidad De Puente Alto,-33.5938947277734,-70.5791701981682,
PF84,,PF84-Parada 1 / Paradero 37 Av.Vicuña Mackenna,-33.5976494690738,-70.5784271739954,
PF85,,PF85-Parada 3 / (M) Las Mercedes,-33.6001398027275,-70.5779003060754,
PF86,,PF86-Parada 1 / Paradero 38 Av.Vicuña Mackenna,-33.6034241109083,-70.5772025034259,
PF87,,PF87-Parada 1 / Paradero 39 Av.Vicuña Mackenna,-33.6056102341069,-70.5767691860531,
PF88,,PF88-Parada 1 / (M) Plaza De Puente Alto,-33.6083950145794,-70.5762766913559,
PF89,,PF89-Av. Concha Y Toro / Esq. Av. Eyzaguirre,-33.6118692826122,-70.575532650249,
PF93,,PF93-Balmaceda / Esq. Av. Eyzaguirre,-33.6125853594905,-70.5742565909761,
PF94,,PF94-Balmaceda / Esq. 21 De Mayo,-33.6109210740217,-70.5746445218288,
PF95,,PF95-Parada 2 / Paradero 39 Av.Vicuña Mackenna,-33.6064950542024,-70.575556651968,
PF96,,PF96-Parada 2 / Paradero 38 Av.Vicuña Mackenna,-33.6032690941261,-70.5769830590442,
PF97,,PF97-Parada 2 / (M) Las Mercedes,-33.6009113206014,-70.5774401778915,
PF98,,PF98-Parada 2 / Paradero 37 Av.Vicuña Mackenna,-33.5984392126408,-70.5778111344687,
PF99,,PF99-Parada 2 / Municipalidad De Puente Alto,-33.5945134652137,-70.5787396565414,
PF100,,PF100-Parada / Paradero 35 Av.Vicuña Mackenna,-33.5915609810811,-70.5792989969507,
